,depth_fre_game_iter_20,depth_fre_game_iter_31,_runtime,resource/width_resource_usage,Win_Rate/self_play,depth_fre_game_iter_100,resource/width,entropy,resource/depth,resource/total_resource_usage,resource/depth_ratio,resource/depth_resource_usage,_step,resource/remain_resource_ratio,_timestamp,depth_fre_game_iter_10,resource/remain_resource,loss,Win_Rate/Evaluate,depth_fre_game_iter_1,depth_fre_game_iter_50,resource/width_ratio,resource/total_planning_depth
249,,1.0,9951.853670896,,,,,,,,,,597565.0,,1736285977.4793794,,,,,,,,
250,,1.0,9952.022318963,,,,,,,,,,597685.0,,1736285977.648023,,,,,,,,
251,,1.0,9952.631292573,,,,,,,,,,598011.0,,1736285978.2569776,,,,,,,,
252,,1.0,9957.579670566,,,,,,,,,,600851.0,,1736285983.2053342,,,,,,,,
253,,1.0,9961.565602849,,,,,,,,,,602786.0,,1736285987.1912556,,,,,,,,
254,,1.0,9987.742195564,,,,,,,,,,615696.0,,1736286013.3678777,,,,,,,,
255,,1.0,10007.685275228,,,,,,,,,,625338.0,,1736286033.3109412,,,,,,,,
256,,1.0,10015.098633256,,,,,,,,,,628971.0,,1736286040.724295,,,,,,,,
257,,2.0,10016.044365079,,,,,,,,,,629416.0,,1736286041.6700397,,,,,,,,
258,,1.0,10017.930253202,,,,,,,,,,630362.0,,1736286043.5559275,,,,,,,,
259,,2.0,10026.66148893,,,,,,,,,,634827.0,,1736286052.2871788,,,,,,,,
260,,2.0,10031.852901416,,,,,,,,,,637361.0,,1736286057.4785967,,,,,,,,
261,,2.0,10033.240495689,,,,,,,,,,638025.0,,1736286058.866191,,,,,,,,
262,,2.0,10037.866959828,,,,,,,,,,640330.0,,1736286063.4926462,,,,,,,,
263,,1.0,10040.364396361,,,,,,,,,,641510.0,,1736286065.9900646,,,,,,,,
264,,,10044.094302177,138510.0,,,2268.0,,81.0,143370.0,0.033898068647076465,4860.0,643227.0,0.016666666666666666,1736286069.7199109,,2430.0,,,,,0.9660949564416793,60.0
265,,1.0,10045.589166021,,,,,,,,,,644042.0,,1736286071.2148309,,,,,,,,
266,,1.0,10046.55882268,,,,,,,,,,644597.0,,1736286072.1844559,,,,,,,,
267,,1.0,10055.293688402,,,,,,,,,,648853.0,,1736286080.9193423,,,,,,,,
268,,1.0,10060.341839238,,,,,,,,,,651532.0,,1736286085.9675481,,,,,,,,
269,,1.0,10070.274967195,,,,,,,,,,658801.0,,1736286095.9006686,,,,,,,,
270,,2.0,10074.271421567,,,,,,,,,,661776.0,,1736286099.8971467,,,,,,,,
271,,2.0,10076.988941115,,,,,,,,,,663644.0,,1736286102.614668,,,,,,,,
272,,1.0,10078.056652858,,,,,,,,,,664448.0,,1736286103.6823516,,,,,,,,
273,,1.0,10082.138761658,,,,,,,,,,666775.0,,1736286107.7421331,,,,,,,,
274,,3.0,10083.14057729,,,,,,,,,,667296.0,,1736286108.7662687,,,,,,,,
275,,,10138.569761637,139482.0,,,1863.0,,81.0,145476.0,0.041202389381139286,5994.0,674456.0,0.0022222222222222222,1736286164.195376,,324.0,,,,,0.958790736680025,74.0
276,,,10153.992963065,138672.0,,,2430.0,,81.0,143208.0,0.03167398697009266,4536.0,674573.0,0.017777777777777778,1736286179.6185691,,2592.0,,,,,0.968319030228547,56.0
277,,,10623.078540154,138753.0,,,2349.0,,81.0,143451.0,0.03274963053843794,4698.0,677601.0,0.01611111111111111,1736286648.7041063,,2349.0,,,,,0.9672433984886931,58.0
278,,,10650.55755013,140940.0,,,2511.0,,81.0,145395.0,0.030640457784258165,4455.0,677739.0,0.002777777777777778,1736286676.0738492,,405.0,,,,,0.9693526644474401,55.0
279,,,11050.040899925,139887.0,,,1944.0,,81.0,145638.0,0.03948804921758595,5751.0,680138.0,0.0011111111111111111,1736287075.6665516,,162.0,,,,,0.9605050844897315,71.0
280,,,11136.123683116,139968.0,,,2592.0,,81.0,144261.0,0.029758356323910662,4293.0,680276.0,0.010555555555555556,1736287161.7493153,,1539.0,,,,,0.9702347118437288,53.0
281,,,11220.671210242,138591.0,,,2349.0,,81.0,143289.0,0.03278665643101403,4698.0,680866.0,0.017222222222222222,1736287246.2968657,,2511.0,,,,,0.9672063647149138,58.0
282,,,12184.374616261,137457.0,,,1458.0,,81.0,144666.0,0.04983168241547831,7209.0,686203.0,0.0077777777777777776,1736288210.0002832,,1134.0,,,,,0.9501614051580526,89.0
283,,,12979.329664686,139158.0,,,2673.0,,81.0,143289.0,0.02882964617209854,4131.0,690117.0,0.017222222222222222,1736289004.9552953,,2511.0,,,,,0.9711633749738293,51.0
284,,,14760.392371394,138451.0,,,1863.0,,81.0,144527.0,0.042040296689914755,6076.0,700262.0,0.00873113854595336,1736290786.0179791,,1273.0,,,,,0.9579527842355806,76.0
285,,,15018.429360585,139806.0,,,2430.0,,81.0,144423.0,0.03196837090788235,4617.0,702194.0,0.009444444444444445,1736291044.0549667,,1377.0,,,,,0.9680247050351742,57.0
286,,,16637.475992499,,,,,,,,,,713924.0,,1736292662.8180938,,,,,,1.0,,
287,,,16637.476565664,,,,,,,,,,713986.0,,1736292662.8946822,,,,,,1.0,,
288,,,16638.726313967,,,,,,,,,,715189.0,,1736292664.3520246,,,,,,1.0,,
289,,,16639.124962423,,,,,,,,,,715511.0,,1736292664.7506673,,,,,,1.0,,
290,,,16650.723256495,,,,,,,,,,721953.0,,1736292676.3489463,,,,,,2.0,,
291,,,16659.31763421,,,,,,,,,,726592.0,,1736292684.9433098,,,,,,1.0,,
292,,,16661.878095156,,,,,,,,,,728002.0,,1736292687.5037727,,,,,,2.0,,
293,,,16662.784472793,,,,,,,,,,728458.0,,1736292688.4101489,,,,,,1.0,,
294,,,16666.152772021,,,,,,,,,,730281.0,,1736292691.778444,,,,,,1.0,,
295,,,16667.564103807,,,,,,,,,,731001.0,,1736292693.1897943,,,,,,2.0,,
296,,,16669.367216105,,,,,,,,,,731924.0,,1736292694.9928756,,,,,,1.0,,
297,,,16671.827689755,,,,,,,,,,733162.0,,1736292697.453377,,,,,,2.0,,
298,,,16678.84427563,,,,,,,,,,736905.0,,1736292704.469953,,,,,,1.0,,
299,,,16683.659885816,,,,,,,,,,739590.0,,1736292709.285552,,,,,,1.0,,
300,,,16686.689442138,,,,,,,,,,741137.0,,1736292712.3150983,,,,,,1.0,,
301,,,16693.218147721,,,,,,,,,,744882.0,,1736292718.8438659,,,,,,2.0,,
302,,,16694.315121584,,,,,,,,,,745624.0,,1736292719.9408197,,,,,,1.0,,
303,,,16696.564871437,,,,,,,,,,747346.0,,1736292722.1905735,,,,,,1.0,,
304,,,16696.798395036,,,,,,,,,,747542.0,,1736292722.4241068,,,,,,1.0,,
305,,,16697.74877737,,,,,,,,,,748341.0,,1736292723.3744752,,,,,,1.0,,
306,,,16702.437004897,,,,,,,,,,751356.0,,1736292728.0627203,,,,,,2.0,,
307,,,16704.327954363,,,,,,,,,,752862.0,,1736292729.953597,,,,,,1.0,,
308,,,16713.462422026,,,,,,,,,,759709.0,,1736292739.0881314,,,,,,1.0,,
309,,,16716.999358159,,,,,,,,,,762609.0,,1736292742.6250548,,,,,,1.0,,
310,,,16718.998881275,,,,,,,,,,764069.0,,1736292744.6246018,,,,,,2.0,,
311,,,16721.693911803,,,,,,,,,,766064.0,,1736292747.31964,,,,,,3.0,,
312,,,16722.518833117,,,,,,,,,,766776.0,,1736292748.1445525,,,,,,2.0,,
313,,,16725.256879112,,,,,,,,,,768878.0,,1736292750.882585,,,,,,2.0,,
314,,,16728.859562364,,,,,,,,,,771243.0,,1736292754.4852161,,,,,,1.0,,
315,,,16732.562253644,,,,,,,,,,773056.0,,1736292758.1879385,,,,,,2.0,,
316,,,16743.261564138,,,,,,,,,,779216.0,,1736292768.8872392,,,,,,2.0,,
317,,,16743.897513164,,,,,,,,,,779535.0,,1736292769.523179,,,,,,1.0,,
318,,,16745.513392773,,,,,,,,,,780323.0,,1736292771.1390505,,,,,,1.0,,
319,,,16748.741828796,,,,,,,,,,781948.0,,1736292774.3675036,,,,,,1.0,,
320,,,16748.762077182,,,,,,,,,,781959.0,,1736292774.3877735,,,,,,2.0,,
321,,,16749.531538659,,,,,,,,,,782342.0,,1736292775.1571977,,,,,,1.0,,
322,,,16751.969624081,,,,,,,,,,783493.0,,1736292777.5952845,,,,,,1.0,,
323,,,16752.824128881,,,,,,,,,,783971.0,,1736292778.4497766,,,,,,1.0,,
324,,,16769.721071544,,,,,,,,,,792656.0,,1736292795.3467534,,,,,,1.0,,
325,,,16772.17503058,,,,,,,,,,794395.0,,1736292797.8007214,,,,,,1.0,,
326,,,16773.58397026,,,,,,,,,,795447.0,,1736292799.2096744,,,,,,1.0,,
327,,,16773.8698916,,,,,,,,,,795691.0,,1736292799.4955912,,,,,,1.0,,
328,,,16777.495263487,,,,,,,,,,798386.0,,1736292803.1209805,,,,,,2.0,,
329,,,16791.395535969,,,,,,,,,,806840.0,,1736292817.021186,,,,,,1.0,,
330,,,16801.742694424,,,,,,,,,,813092.0,,1736292827.3683708,,,,,,1.0,,
331,,,16804.898631672,,,,,,,,,,814618.0,,1736292830.524322,,,,,,2.0,,
332,,,16808.966857347,,,,,,,,,,816680.0,,1736292834.5925155,,,,,,1.0,,
333,,,16816.266362558,,,,,,,,,,820434.0,,1736292841.8920321,,,,,,1.0,,
334,,,16816.98802841,,,,,,,,,,820786.0,,1736292842.6137192,,,,,,2.0,,
335,,,16823.453369583,,,,,,,,,,824173.0,,1736292849.079035,,,,,,1.0,,
336,,,16824.632857012,,,,,,,,,,824879.0,,1736292850.2585387,,,,,,2.0,,
337,,,16825.255291054,,,,,,,,,,825275.0,,1736292850.8809938,,,,,,3.0,,
338,,,16829.154715925,,,,,,,,,,827613.0,,1736292854.7804177,,,,,,2.0,,
339,,,16830.186963168,,,,,,,,,,828151.0,,1736292855.8126554,,,,,,1.0,,
340,,,16834.136021051,,,,,,,,,,830221.0,,1736292859.761705,,,,,,2.0,,
341,,,16835.497970216,,,,,,,,,,830964.0,,1736292861.1236327,,,,,,1.0,,
342,,,16840.75773119,,,,,,,,,,833520.0,,1736292866.3834188,,,,,,2.0,,
343,,,16843.788643496,,,,,,,,,,835187.0,,1736292869.414334,,,,,,2.0,,
344,,,16847.898268418,,,,,,,,,,837327.0,,1736292873.523933,,,,,,1.0,,
345,,,16851.713151059,,,,,,,,,,839327.0,,1736292877.338843,,,,,,2.0,,
346,,,16861.124497648,,,,,,,,,,843998.0,,1736292886.7501786,,,,,,2.0,,
347,,,16867.305741691,,,,,,,,,,847173.0,,1736292892.9314158,,,,,,1.0,,
348,,,16867.4962115,,,,,,,,,,847275.0,,1736292893.121883,,,,,,1.0,,
349,,,16873.494675102,,,,,,,,,,850255.0,,1736292899.1203468,,,,,,1.0,,
350,,,16873.553034779,,,,,,,,,,850287.0,,1736292899.1786897,,,,,,1.0,,
351,,,16878.271138986,,,,,,,,,,852826.0,,1736292903.8968234,,,,,,2.0,,
352,,,16885.619044987,,,,,,,,,,857580.0,,1736292911.2447555,,,,,,2.0,,
353,,,17319.269387041,138672.0,,,2187.0,,81.0,143775.0,0.035492710883596706,5103.0,861172.0,0.013888888888888888,1736293344.8950133,,2025.0,,,,,0.9645003338526597,63.0
354,,,17734.220647508,140454.0,,,2592.0,,81.0,144909.0,0.030743219929611484,4455.0,863785.0,0.006111111111111111,1736293759.8462436,,891.0,,,,,0.9692498792353875,55.0
355,,,18159.404939664,140373.0,,,2268.0,,81.0,145152.0,0.03292388031938713,4779.0,866226.0,0.0044444444444444444,1736294185.0305164,,648.0,,,,,0.9670692303982694,59.0
356,,,20469.532315107,140049.0,,,2835.0,,81.0,144099.0,0.028105482303955587,4050.0,876720.0,0.011666666666666667,1736296495.157922,,1701.0,,,,,0.9718875780707842,50.0
357,,,22812.540665565,138753.0,,,1863.0,,81.0,144747.0,0.04140989858236383,5994.0,890400.0,0.007222222222222222,1736298838.166316,,1053.0,,,,,0.9585831928593141,74.0
358,,,23718.640309333,137943.0,,,1944.0,,81.0,143694.0,0.04002226939002749,5751.0,895257.0,0.014444444444444444,1736299744.2658744,,2106.0,,,,,0.959970771425589,71.0
359,,,23813.111598302,140130.0,,,2673.0,,81.0,144342.0,0.02918049368518044,4212.0,895716.0,0.01,1736299838.7371547,,1458.0,,,,,0.9708125783723492,52.0
360,,,24099.983612296,139968.0,,,2754.0,,81.0,144180.0,0.029213280529334657,4212.0,897485.0,0.011111111111111112,1736300125.6092272,,1620.0,,,,,0.970779783744044,52.0
361,,,24614.21740828,139320.0,,,2754.0,,81.0,143370.0,0.028248390539230388,4050.0,901110.0,0.016666666666666666,1736300639.8430235,,2430.0,,,,,0.9717446345495253,50.0
362,,,24849.630840502,138510.0,,,1944.0,,81.0,144099.0,0.03878556557945871,5589.0,902633.0,0.011666666666666667,1736300875.2564542,,1701.0,,,,,0.961207494795281,69.0
363,,,25004.079332556,139482.0,,,2592.0,,81.0,143694.0,0.029312084623682105,4212.0,903538.0,0.014444444444444444,1736301029.7049482,,2106.0,,,,,0.9706809561919343,52.0
364,,,25246.115997423,140373.0,,,2106.0,,81.0,145557.0,0.03561466906662636,5184.0,904829.0,0.0016666666666666668,1736301271.7416227,,243.0,,,,,0.964378460819742,64.0
365,,,25386.671332005,139806.0,,,2511.0,,81.0,144180.0,0.030336868242001373,4374.0,905530.0,0.011111111111111112,1736301412.2969434,,1620.0,,,,,0.9696561960313772,54.0
366,,,26138.320499105,137862.0,,,1782.0,,81.0,144099.0,0.0432824427480916,6237.0,909592.0,0.011666666666666667,1736302163.9460912,,1701.0,,,,,0.9567106176266481,77.0
367,,,27017.677148998,138996.0,,,2754.0,,81.0,143046.0,0.028312372856473745,4050.0,913721.0,0.01888888888888889,1736303043.3027654,,2754.0,,,,,0.971680636434179,50.0
368,,,29216.800793213,138915.0,,,2754.0,,81.0,142965.0,0.028328413748723472,4050.0,919493.0,0.019444444444444445,1736305242.4263744,,2835.0,,,,,0.9716645915812151,50.0
369,,,31150.231038266,139482.0,,,2592.0,,81.0,143694.0,0.029312084623682105,4212.0,927922.0,0.014444444444444444,1736307175.8566346,,2106.0,,,,,0.9706809561919343,52.0
370,,,31183.224246408,139401.0,,,2268.0,,81.0,143856.0,0.03096825319588202,4455.0,928133.0,0.013333333333333334,1736307208.8498678,,1944.0,,,,,0.9690247954565993,55.0
371,,,31571.152803196,139401.0,,,2106.0,,81.0,144747.0,0.03693315278967585,5346.0,929568.0,0.007222222222222222,1736307596.7784247,,1053.0,,,,,0.9630599386520021,66.0
372,,,32521.249309757,138510.0,,,2025.0,,81.0,144099.0,0.03878556557945871,5589.0,932999.0,0.011666666666666667,1736308546.8749363,,1701.0,,,,,0.961207494795281,69.0
373,,,32874.104497692,141183.0,,,2673.0,,81.0,145314.0,0.028427898014657813,4131.0,935251.0,0.0033333333333333335,1736308899.7301118,,486.0,,,,,0.9715652203833053,51.0
374,,,33045.901759422,139077.0,,,2592.0,,81.0,143289.0,0.02939493335194361,4212.0,936130.0,0.017222222222222222,1736309071.5273726,,2511.0,,,,,0.9705980877939843,52.0
375,,,35007.130811048,138834.0,,,2106.0,,81.0,144180.0,0.03707839451800168,5346.0,945445.0,0.011111111111111112,1736311032.756427,,1620.0,,,,,0.9629146697553769,66.0
376,,,35553.759272755,136161.0,,,1134.0,,81.0,145476.0,0.06403074025447321,9315.0,948737.0,0.0022222222222222222,1736311579.3849277,,324.0,,,,,0.9359623858066911,115.0
377,,,36107.995861025,139320.0,,,2592.0,,81.0,143694.0,0.030439472493823724,4374.0,951981.0,0.014444444444444444,1736312133.621473,,2106.0,,,,,0.9695535683217927,54.0
378,,,36435.062833557,139482.0,,,2025.0,,81.0,145071.0,0.03852569758464763,5589.0,953599.0,0.005,1736312460.688414,,729.0,,,,,0.9614674092864233,69.0
379,,,36755.851081626,139563.0,,,2268.0,,81.0,144018.0,0.030933418507280288,4455.0,955183.0,0.012222222222222223,1736312781.4766583,,1782.0,,,,,0.9690596379644353,55.0
380,,,37168.649270804,138915.0,,,2349.0,,81.0,143775.0,0.03380258179390162,4860.0,957024.0,0.013888888888888888,1736313194.2748814,,2025.0,,,,,0.9661904629423548,60.0
381,,,37308.464565448,140049.0,,,2187.0,,81.0,145152.0,0.035156007798667614,5103.0,957855.0,0.0044444444444444444,1736313334.0901122,,648.0,,,,,0.9648371029189889,63.0
382,,,37839.299745134,,,4.0,,,,,,,960866.0,,1736313864.9254794,,,,,,,,
383,,,37840.253710065,,,3.0,,,,,,,961712.0,,1736313865.8794365,,,,,,,,
384,,,37841.107108262,,,1.0,,,,,,,962562.0,,1736313866.7328198,,,,,,,,
385,,,37843.31327264,,,1.0,,,,,,,964202.0,,1736313868.938978,,,,,,,,
386,,,37848.62062914,,,2.0,,,,,,,968901.0,,1736313874.246355,,,,,,,,
387,,,37849.958095193,138186.0,,,2106.0,,81.0,143532.0,0.03724579016672124,5346.0,970202.0,0.015555555555555555,1736313875.5836935,,2268.0,,,,,0.96274724279434,66.0
388,,,37852.09559954,,,3.0,,,,,,,971929.0,,1736313877.7213275,,,,,,,,
389,,,37852.564094506,,,2.0,,,,,,,972409.0,,1736313878.1898208,,,,,,,,
390,,,37853.526373499,,,1.0,,,,,,,973284.0,,1736313879.152089,,,,,,,,
391,,,37854.582473818,,,1.0,,,,,,,974163.0,,1736313880.2081726,,,,,,,,
392,,,37854.60412156,,,4.0,,,,,,,974184.0,,1736313880.2298446,,,,,,,,
393,,,37862.848806766,,,1.0,,,,,,,981655.0,,1736313888.4745123,,,,,,,,
394,,,37866.397109788,,,1.0,,,,,,,984931.0,,1736313892.0228198,,,,,,,,
395,,,37871.869535956,,,2.0,,,,,,,989749.0,,1736313897.4952543,,,,,,,,
396,,,37885.506926291,,,1.0,,,,,,,1001995.0,,1736313911.1326323,,,,,,,,
397,,,37887.617709409,,,1.0,,,,,,,1003641.0,,1736313913.2433846,,,,,,,,
398,,,37891.979431911,,,2.0,,,,,,,1006284.0,,1736313917.6051118,,,,,,,,
399,,,37898.049808316,,,1.0,,,,,,,1010028.0,,1736313923.6754777,,,,,,,,
400,,,37905.720738572,,,2.0,,,,,,,1014573.0,,1736313931.3464227,,,,,,,,
401,,,37910.083748009,,,2.0,,,,,,,1017269.0,,1736313935.7094526,,,,,,,,
402,,,37911.606757,,,2.0,,,,,,,1018204.0,,1736313937.2324557,,,,,,,,
403,,,37912.577050359,,,1.0,,,,,,,1018786.0,,1736313938.2027237,,,,,,,,
404,,,37912.867885245,,,1.0,,,,,,,1018970.0,,1736313938.4935813,,,,,,,,
405,,,37913.465329591,,,1.0,,,,,,,1019306.0,,1736313939.0910156,,,,,,,,
406,,,37917.986785179,,,2.0,,,,,,,1021974.0,,1736313943.6124878,,,,,,,,
407,,,37927.709275968,,,1.0,,,,,,,1027837.0,,1736313953.3349469,,,,,,,,
408,,,37938.376171078,,,1.0,,,,,,,1034606.0,,1736313964.0018542,,,,,,,,
409,,,37941.150084135,,,1.0,,,,,,,1036874.0,,1736313966.775778,,,,,,,,
410,,,37948.520703838,,,3.0,,,,,,,1042488.0,,1736313974.1464117,,,,,,,,
411,,,37951.597962351,,,1.0,,,,,,,1044397.0,,1736313977.2235818,,,,,,,,
412,,,37953.129634725,,,2.0,,,,,,,1045274.0,,1736313978.75534,,,,,,,,
413,,,37954.058515203,,,1.0,,,,,,,1045719.0,,1736313979.4721603,,,,,,,,
414,,,37956.953878914,,,2.0,,,,,,,1047639.0,,1736313982.579575,,,,,,,,
415,,,37958.081400029,,,1.0,,,,,,,1048328.0,,1736313983.7070837,,,,,,,,
416,,,37958.856825647,,,2.0,,,,,,,1048792.0,,1736313984.4825237,,,,,,,,
417,,,37959.996969086,,,1.0,,,,,,,1049471.0,,1736313985.6226616,,,,,,,,
418,,,37960.306548065,,,2.0,,,,,,,1049663.0,,1736313985.9322407,,,,,,,,
419,,,37968.251525421,,,2.0,,,,,,,1054513.0,,1736313993.8772206,,,,,,,,
420,,,37970.530544633,,,1.0,,,,,,,1055982.0,,1736313996.1562083,,,,,,,,
421,,,37975.358981918,,,2.0,,,,,,,1058839.0,,1736314000.984675,,,,,,,,
422,,,37977.360512852,,,2.0,,,,,,,1060038.0,,1736314002.9861994,,,,,,,,
423,,,37981.030629911,,,1.0,,,,,,,1062937.0,,1736314006.6563423,,,,,,,,
424,,,37981.925245858,,,3.0,,,,,,,1063802.0,,1736314007.5509803,,,,,,,,
425,,,37981.953638745,,,1.0,,,,,,,1063829.0,,1736314007.579347,,,,,,,,
426,,,37984.094326695,,,2.0,,,,,,,1065241.0,,1736314009.7200446,,,,,,,,
427,,,37984.289050739,,,3.0,,,,,,,1065431.0,,1736314009.9147775,,,,,,,,
428,,,37985.229429194,,,2.0,,,,,,,1066229.0,,1736314010.855118,,,,,,,,
429,,,37993.064928464,,,1.0,,,,,,,1072428.0,,1736314018.6906314,,,,,,,,
430,,,37996.79429362,,,3.0,,,,,,,1075791.0,,1736314022.420018,,,,,,,,
431,,,37997.012312981,,,1.0,,,,,,,1075995.0,,1736314022.6380203,,,,,,,,
432,,,37997.428443126,,,1.0,,,,,,,1076344.0,,1736314023.0541506,,,,,,,,
433,,,38000.478812072,,,2.0,,,,,,,1079679.0,,1736314026.1045325,,,,,,,,
434,,,38001.630400216,,,4.0,,,,,,,1081237.0,,1736314027.2561347,,,,,,,,
435,,,38002.733501999,,,2.0,,,,,,,1082866.0,,1736314028.3592215,,,,,,,,
436,,,38002.940226825,,,1.0,,,,,,,1083136.0,,1736314028.565938,,,,,,,,
437,,,38004.056179521,,,2.0,,,,,,,1084561.0,,1736314029.6819046,,,,,,,,
438,,,38007.489451921,,,3.0,,,,,,,1089382.0,,1736314033.1151843,,,,,,,,
439,,,38010.121303077,,,2.0,,,,,,,1092895.0,,1736314035.7470272,,,,,,,,
440,,,38010.123970238,,,3.0,,,,,,,1092899.0,,1736314035.749706,,,,,,,,
441,,,38019.590424392,,,3.0,,,,,,,1101840.0,,1736314045.2161446,,,,,,,,
442,,,38020.450504709,,,1.0,,,,,,,1102824.0,,1736314046.0761857,,,,,,,,
443,,,38026.474638372,,,2.0,,,,,,,1108510.0,,1736314052.100357,,,,,,,,
444,,,38026.966169517,,,1.0,,,,,,,1108983.0,,1736314052.5918844,,,,,,,,
445,,,38031.259153044,,,2.0,,,,,,,1112189.0,,1736314056.8848486,,,,,,,,
446,,,38031.977650639,,,1.0,,,,,,,1112604.0,,1736314057.6033223,,,,,,,,
447,,,38034.751843459,,,1.0,,,,,,,1114309.0,,1736314060.3775308,,,,,,,,
448,,,38036.342203902,,,3.0,,,,,,,1115333.0,,1736314061.967904,,,,,,,,
449,,,38039.286046763,,,1.0,,,,,,,1117346.0,,1736314064.91176,,,,,,,,
450,,,38039.784340976,,,3.0,,,,,,,1117851.0,,1736314065.410077,,,,,,,,
451,,,38040.440614714,,,1.0,,,,,,,1118465.0,,1736314066.0663247,,,,,,,,
452,,,38041.972375504,,,3.0,,,,,,,1119853.0,,1736314067.5980902,,,,,,,,
453,,,38043.574440788,,,3.0,,,,,,,1121350.0,,1736314069.2001712,,,,,,,,
454,,,38047.4280432,,,1.0,,,,,,,1124984.0,,1736314073.0537462,,,,,,,,
455,,,38050.533449372,,,1.0,,,,,,,1127651.0,,1736314076.159163,,,,,,,,
456,,,38052.759359038,,,2.0,,,,,,,1129809.0,,1736314078.385081,,,,,,,,
457,,,38057.802090743,,,1.0,,,,,,,1134523.0,,1736314083.4277823,,,,,,,,
458,,,38059.081949277,,,1.0,,,,,,,1135723.0,,1736314084.6920555,,,,,,,,
459,,,38063.698553638,,,6.0,,,,,,,1139877.0,,1736314089.3242872,,,,,,,,
460,,,38067.390773362,,,3.0,,,,,,,1143245.0,,1736314093.0164974,,,,,,,,
461,,,38069.11528643,,,1.0,,,,,,,1144885.0,,1736314094.7409806,,,,,,,,
462,,,38071.962848456,,,3.0,,,,,,,1147314.0,,1736314097.5885696,,,,,,,,
463,,,38073.163053277,,,2.0,,,,,,,1148182.0,,1736314098.7887454,,,,,,,,
464,,,38079.472959835,,,1.0,,,,,,,1152065.0,,1736314105.0986457,,,,,,,,
465,,,38083.334175066,,,3.0,,,,,,,1154641.0,,1736314108.9599054,,,,,,,,
466,,,38087.718163253,,,2.0,,,,,,,1158711.0,,1736314113.343883,,,,,,,,
467,,,38091.206304629,,,1.0,,,,,,,1161695.0,,1736314116.8320189,,,,,,,,
468,,,38096.312866619,,,3.0,,,,,,,1166339.0,,1736314121.938599,,,,,,,,
469,,,38097.742050226,,,2.0,,,,,,,1167675.0,,1736314123.3677738,,,,,,,,
470,,,38098.721500334,,,2.0,,,,,,,1168599.0,,1736314124.3472254,,,,,,,,
471,,,38102.385766452,,,4.0,,,,,,,1171936.0,,1736314128.0114965,,,,,,,,
472,,,38103.799005984,,,2.0,,,,,,,1173175.0,,1736314129.4247215,,,,,,,,
473,,,38104.042513989,,,1.0,,,,,,,1173320.0,,1736314129.5852942,,,,,,,,
474,,,38106.955057005,,,1.0,,,,,,,1175340.0,,1736314132.5807517,,,,,,,,
475,,,38112.220332622,,,1.0,,,,,,,1178544.0,,1736314137.846005,,,,,,,,
476,,,38116.095242776,,,3.0,,,,,,,1180851.0,,1736314141.7209427,,,,,,,,
477,,,38118.114553138,,,3.0,,,,,,,1182078.0,,1736314143.7402515,,,,,,,,
478,,,38122.99241578,,,2.0,,,,,,,1185316.0,,1736314148.6180446,,,,,,,,
479,,,38125.782814214,,,4.0,,,,,,,1187673.0,,1736314151.408533,,,,,,,,
480,,,38127.664866872,,,7.0,,,,,,,1189566.0,,1736314153.2906022,,,,,,,,
481,,,38130.044318292,,,5.0,,,,,,,1193088.0,,1736314155.670049,,,,,,,,
482,,,38136.794280964,139644.0,,,2430.0,,81.0,144099.0,0.030916030534351144,4455.0,1201932.0,0.011666666666666667,1736314162.4199371,,1701.0,,,,,0.9690770298403886,55.0
483,,,38137.280527805,,,3.0,,,,,,,1202429.0,,1736314162.9062529,,,,,,,,
484,,,38139.515267127,,,2.0,,,,,,,1204338.0,,1736314165.1409771,,,,,,,,
485,,,38140.835033029,,,1.0,,,,,,,1205560.0,,1736314166.4607358,,,,,,,,
486,,,38144.835547768,,,1.0,,,,,,,1209132.0,,1736314170.4612553,,,,,,,,
487,,,38145.665715977,,,1.0,,,,,,,1209977.0,,1736314171.2914343,,,,,,,,
488,,,38145.722241881,,,2.0,,,,,,,1210037.0,,1736314171.3479614,,,,,,,,
489,,,38147.104555372,,,3.0,,,,,,,1211315.0,,1736314172.730275,,,,,,,,
490,,,38148.560681987,,,4.0,,,,,,,1212720.0,,1736314174.1864173,,,,,,,,
491,,,38156.991407008,,,2.0,,,,,,,1220341.0,,1736314182.617132,,,,,,,,
492,,,38158.292558309,,,1.0,,,,,,,1221504.0,,1736314183.918261,,,,,,,,
493,,,38160.946746568,,,3.0,,,,,,,1223947.0,,1736314186.5724785,,,,,,,,
494,,,38161.226335958,,,1.0,,,,,,,1224219.0,,1736314186.8520448,,,,,,,,
495,,,38174.553574224,,,2.0,,,,,,,1235975.0,,1736314200.1792629,,,,,,,,
496,,,38176.660336128,,,1.0,,,,,,,1237835.0,,1736314202.2860537,,,,,,,,
497,,,38181.235658312,,,1.0,,,,,,,1240680.0,,1736314206.8613396,,,,,,,,
498,,,38188.445127643,,,1.0,,,,,,,1245078.0,,1736314214.0708177,,,,,,,,
499,,,38380.290529688,126131.0,,,405.0,,81.0,145417.0,0.13262457192369584,19286.0,1245777.0,0.0026268861454046637,1736314405.9161386,,383.0,,,,,0.8673685513485263,242.0
