,_runtime,resource/width_resource_usage,resource/depth,Win_Rate/Evaluate,Win_Rate/self_play,resource/total_resource_usage,loss,resource/depth_resource_usage,entropy,_step,resource/depth_ratio,planning_depth/game_iter_1,_timestamp,planning_depth/game_iter_20,planning_depth/game_iter_10,resource/width_ratio,planning_depth/game_iter_100,resource/total_planning_depth,resource/width,planning_depth/game_iter_31,planning_depth/game_iter_50
247,45109.99251151085,,,,,,,,,1910429.0,,,1736328647.7825706,4.0,,,,,,,
248,45141.018861055374,,,,,,,,,1919505.0,,,1736328678.8089201,3.0,,,,,,,
249,45145.522629737854,,,,,,,,,1920817.0,,,1736328683.3126888,3.0,,,,,,,
250,45211.9880759716,,,,,,,,,1939908.0,,,1736328749.778135,3.0,,,,,,,
251,45227.90089941025,,,,,,,,,1944574.0,,,1736328765.6909585,3.0,,,,,,,
252,45323.00126481056,,,,,,,,,1972305.0,,,1736328860.791324,3.0,,,,,,,
253,45358.12095808983,,,,,,,,,1982200.0,,,1736328895.9110172,3.0,,,,,,,
254,45372.04819893837,,,,,,,,,1985979.0,,,1736328909.838258,2.0,,,,,,,
255,45415.70144915581,,,,,,,,,1998744.0,,,1736328953.4915082,4.0,,,,,,,
256,45417.02769804001,,,,,,,,,1999106.0,,,1736328954.8177571,4.0,,,,,,,
257,45426.97444295883,,,,,,,,,2002011.0,,,1736328964.764502,3.0,,,,,,,
258,45461.32233166695,,,,,,,,,2012012.0,,,1736328999.1123908,3.0,,,,,,,
259,45484.69163155556,,,,,,,,,2018804.0,,,1736329022.4816906,3.0,,,,,,,
260,45533.26975750923,,,,,,,,,2032744.0,,,1736329071.0598166,2.0,,,,,,,
261,68062.5786459446,,,,,817128.0,,,,2083250.0,,,1736351600.368705,,,,,,,,
262,72016.86623835564,,,,,,,,,2096000.0,,,1736355554.6562974,,,,,,,2.0,
263,72027.78005886078,,,,,,,,,2099142.0,,,1736355565.570118,,,,,,,4.0,
264,72245.27735543251,,,,,,,,,2161153.0,,,1736355783.0674145,,,,,,,3.0,
265,72255.17123770714,,,,,,,,,2163794.0,,,1736355792.9612968,,,,,,,3.0,
266,72258.35548520088,,,,,,,,,2164650.0,,,1736355796.1455443,,,,,,,4.0,
