,Win_Rate/self_play,depth_fre/game_iter_50,resource/width,resource/width_ratio,_step,resource/total_resource_usage,_timestamp,entropy,depth_fre/game_iter_10,resource/remain_resource,resource/depth,depth_fre/game_iter_31,resource/remain_resource_ratio,resource/depth_resource_usage,Win_Rate/Evaluate,resource/depth_ratio,depth_fre/game_iter_1,depth_fre/game_iter_20,resource/width_resource_usage,depth_fre/game_iter_100,_runtime,loss
330,,,1944.0,0.9605517909002904,209276,4131.0,1736277964.2765343,,,1701.0,81.0,,0.2916666666666667,162.0,,0.03920619554695063,,,3969.0,,1273.0212802886963,
331,,,2916.0,0.9726484322881921,209765,2997.0,1736277967.37876,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1276.1235060691833,
332,,,2349.0,0.9670174018615945,210629,4941.0,1736277973.4365423,,,891.0,81.0,,0.1527777777777778,162.0,,0.032780250910562525,,,4779.0,,1282.18128824234,
333,,,2916.0,0.9726484322881921,210696,2997.0,1736277973.9385426,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1282.6832885742188,
334,,,2916.0,0.9726484322881921,210927,2997.0,1736277975.6810565,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1284.4258024692535,
335,,,1701.0,0.9550478997789241,211134,5427.0,1736277977.4680073,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1286.2127532958984,
336,,,2268.0,0.9658995815899581,211257,4779.0,1736277978.2926505,,,1053.0,81.0,,0.18055555555555555,162.0,,0.033891213389121336,,,4617.0,,1287.0373964309692,
337,,,243.0,0.7311230689116472,211312,5760.0,1736277978.8691635,,,72.0,81.0,,0.012345679012345678,1548.0,,0.26870335011282764,,,4212.0,,1287.613909482956,
338,,,1539.0,0.9506272764063133,211776,4941.0,1736277982.062435,,,891.0,81.0,,0.1527777777777778,243.0,,0.04917037636584379,,,4698.0,,1290.8071808815002,
339,,,2187.0,0.9647033347769597,211970,4617.0,1736277983.2059476,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1291.9506936073303,
340,,,2187.0,0.9647033347769597,212263,4617.0,1736277985.3084898,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1294.0532357692719,
341,,,2349.0,0.9670174018615945,212602,4941.0,1736277987.6084893,,,891.0,81.0,,0.1527777777777778,162.0,,0.032780250910562525,,,4779.0,,1296.353235244751,
342,,,2025.0,0.9620400558919422,212849,4293.0,1736277989.3124893,,,1539.0,81.0,,0.2638888888888889,162.0,,0.03772706101537028,,,4131.0,,1298.0572352409363,
343,,,1701.0,0.9550478997789241,212893,5427.0,1736277989.5544896,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1298.2992355823517,
344,,,891.0,0.9216972034715526,213004,5184.0,1736277990.2621427,,,648.0,81.0,,0.1111111111111111,405.0,,0.0781099324975892,,,4779.0,,1299.006888628006,
345,,,1458.0,0.9498045669615306,213043,4860.0,1736277990.491142,,,972.0,81.0,,0.16666666666666666,243.0,,0.04998971405060687,,,4617.0,,1299.235888004303,
346,,,2916.0,0.9726484322881921,213184,2997.0,1736277991.2801433,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1300.0248892307281,
347,,,1539.0,0.9506272764063133,214565,4941.0,1736278001.0377772,,,891.0,81.0,,0.1527777777777778,243.0,,0.04917037636584379,,,4698.0,,1309.7825231552124,
348,,,2187.0,0.9647033347769597,214842,4617.0,1736278002.7234054,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1311.4681513309479,
349,,,2349.0,0.9670174018615945,216502,4941.0,1736278014.9569755,,,891.0,81.0,,0.1527777777777778,162.0,,0.032780250910562525,,,4779.0,,1323.7017214298248,
350,,,2916.0,0.9726484322881921,217338,2997.0,1736278020.2629752,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1329.0077211856842,
351,,,1782.0,0.9569740786457415,217399,5670.0,1736278020.6739745,,,162.0,81.0,,0.027777777777777776,243.0,,0.04284958561100335,,,5427.0,,1329.41872048378,
352,,,2916.0,0.9726484322881921,218815,2997.0,1736278031.4669752,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1340.2117211818695,
353,,,2106.0,0.9634201077199281,220080,4455.0,1736278040.1609755,,,1377.0,81.0,,0.2361111111111111,162.0,,0.036355475763016155,,,4293.0,,1348.9057214260101,
354,,,2268.0,0.9658995815899581,220316,4779.0,1736278041.7319753,,,1053.0,81.0,,0.18055555555555555,162.0,,0.033891213389121336,,,4617.0,,1350.4767212867737,
355,,,2916.0,0.9726484322881921,220898,2997.0,1736278045.7389748,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1354.483720779419,
356,,,1701.0,0.9550478997789241,221207,5427.0,1736278048.2069752,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1356.9517211914062,
357,,,810.0,0.9060752169720347,222724,5184.0,1736278060.138623,,,648.0,81.0,,0.1111111111111111,486.0,,0.09373191899710703,,,4698.0,,1368.8833689689636,
358,,,2511.0,0.969046714774022,223426,5265.0,1736278065.5306234,,,567.0,81.0,,0.09722222222222222,162.0,,0.030763387770603876,,,5103.0,,1374.2753694057465,
359,,,972.0,0.9216972034715526,223860,5184.0,1736278069.0616236,,,648.0,81.0,,0.1111111111111111,405.0,,0.0781099324975892,,,4779.0,,1377.8063695430756,
360,,,2511.0,0.969046714774022,223895,5265.0,1736278069.4126236,,,567.0,81.0,,0.09722222222222222,162.0,,0.030763387770603876,,,5103.0,,1378.1573696136475,
361,,,2673.0,0.9708407871198569,224721,5589.0,1736278076.4326236,,,243.0,81.0,,0.041666666666666664,162.0,,0.028980322003577818,,,5427.0,,1385.177369594574,
362,,,2025.0,0.9620400558919422,225311,4293.0,1736278081.4396229,,,1539.0,81.0,,0.2638888888888889,162.0,,0.03772706101537028,,,4131.0,,1390.1843688488007,
363,,,1944.0,0.9605517909002904,225489,4131.0,1736278082.840624,,,1701.0,81.0,,0.2916666666666667,162.0,,0.03920619554695063,,,3969.0,,1391.5853700637817,
364,,,162.0,0.6665474060822898,225914,5589.0,1736278086.2356236,,,243.0,81.0,,0.041666666666666664,1863.0,,0.3332737030411449,,,3726.0,,1394.980369567871,
365,,,1701.0,0.9550478997789241,226476,5427.0,1736278091.6904225,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1400.435168504715,
366,,,2349.0,0.9670174018615945,227162,4941.0,1736278097.066788,,,891.0,81.0,,0.1527777777777778,162.0,,0.032780250910562525,,,4779.0,,1405.8115339279175,
367,,,1377.0,0.9471632741446514,228116,4617.0,1736278103.8797402,,,1215.0,81.0,,0.20833333333333334,243.0,,0.05262018189692508,,,4374.0,,1412.624486207962,
368,,,2187.0,0.9647033347769597,229614,4617.0,1736278113.8730826,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1422.6178286075592,
369,,,1701.0,0.9550478997789241,230334,5427.0,1736278119.1990821,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1427.9438281059265,
370,,,2835.0,0.9718889269797737,230564,2916.0,1736278120.664853,,,2916.0,81.0,,0.5,81.0,,0.027768255056564963,,,2835.0,,1429.4095990657806,
371,,,2430.0,0.968064263322884,231739,5103.0,1736278129.0428846,,,729.0,81.0,,0.125,162.0,,0.031739811912225704,,,4941.0,,1437.787630558014,
372,,,1539.0,0.9514234521202468,234827,5022.0,1736278151.5648887,,,810.0,81.0,,0.1388888888888889,243.0,,0.04837746366713119,,,4779.0,,1460.3096346855164,
373,,,2025.0,0.9620400558919422,234927,4293.0,1736278152.4138885,,,1539.0,81.0,,0.2638888888888889,162.0,,0.03772706101537028,,,4131.0,,1461.1586344242096,
374,,,1134.0,0.9352976308978698,235637,5022.0,1736278157.8828888,,,810.0,81.0,,0.1388888888888889,324.0,,0.06450328488950827,,,4698.0,,1466.6276347637177,
375,,,2106.0,0.9634201077199281,237005,4455.0,1736278167.783889,,,1377.0,81.0,,0.2361111111111111,162.0,,0.036355475763016155,,,4293.0,,1476.5286350250244,
376,,,2511.0,0.969046714774022,237635,5265.0,1736278172.6258888,,,567.0,81.0,,0.09722222222222222,162.0,,0.030763387770603876,,,5103.0,,1481.3706347942352,
377,,,2025.0,0.9620400558919422,237700,4293.0,1736278173.0048883,,,1539.0,81.0,,0.2638888888888889,162.0,,0.03772706101537028,,,4131.0,,1481.7496342658997,
378,,,2106.0,0.9634201077199281,238234,4455.0,1736278177.0018878,,,1377.0,81.0,,0.2361111111111111,162.0,,0.036355475763016155,,,4293.0,,1485.7466337680817,
379,,,1863.0,0.9589420654911839,238547,3969.0,1736278179.7098885,,,1863.0,81.0,,0.3194444444444444,162.0,,0.040806045340050376,,,3807.0,,1488.4546344280243,
380,,,1539.0,0.9506272764063133,238905,4941.0,1736278182.1815526,,,891.0,81.0,,0.1527777777777778,243.0,,0.04917037636584379,,,4698.0,,1490.9262986183167,
381,,,2916.0,0.9726484322881921,240295,2997.0,1736278193.3245556,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1502.0693016052246,
382,,,2673.0,0.9708407871198569,242126,5589.0,1736278209.2320118,,,243.0,81.0,,0.041666666666666664,162.0,,0.028980322003577818,,,5427.0,,1517.9767577648163,
383,,,2835.0,0.9718889269797737,242642,2916.0,1736278212.962852,,,2916.0,81.0,,0.5,81.0,,0.027768255056564963,,,2835.0,,1521.7075979709625,
384,,,1377.0,0.9452423698384201,243177,4455.0,1736278216.7101178,,,1377.0,81.0,,0.2361111111111111,243.0,,0.05453321364452424,,,4212.0,,1525.4548637866974,
385,,,1539.0,0.9514234521202468,243260,5022.0,1736278217.283819,,,810.0,81.0,,0.1388888888888889,243.0,,0.04837746366713119,,,4779.0,,1526.0285649299622,
386,,,1134.0,0.9331413289446616,243979,4860.0,1736278222.2213862,,,972.0,81.0,,0.16666666666666666,324.0,,0.06665295206747583,,,4536.0,,1530.9661321640015,
387,,,1296.0,0.9418604651162791,244844,5589.0,1736278230.1215513,,,243.0,81.0,,0.041666666666666664,324.0,,0.057960644007155636,,,5265.0,,1538.8662972450256,
388,,,648.0,0.8953574060427414,245016,5427.0,1736278231.6555517,,,405.0,81.0,,0.06944444444444445,567.0,,0.10445836403831982,,,4860.0,,1540.4002976417542,
389,,,2268.0,0.9658995815899581,245044,4779.0,1736278231.872551,,,1053.0,81.0,,0.18055555555555555,162.0,,0.033891213389121336,,,4617.0,,1540.6172969341278,
390,,,2025.0,0.9613102302397342,245968,4212.0,1736278240.1571522,,,1620.0,81.0,,0.2777777777777778,162.0,,0.03845240920958937,,,4050.0,,1548.9018981456757,
391,,,2592.0,0.9699705232129698,246302,5427.0,1736278242.5941522,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1551.3388981819153,
392,,,405.0,0.8114490161001789,247607,5589.0,1736278252.966958,,,243.0,81.0,,0.041666666666666664,1053.0,,0.1883720930232558,,,4536.0,,1561.7117040157318,
393,,,2592.0,0.9699705232129698,247765,5427.0,1736278254.3951654,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1563.1399114131927,
394,,,2592.0,0.9699705232129698,247788,5427.0,1736278254.5371659,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1563.2819118499756,
395,,,1296.0,0.9418604651162791,247908,5589.0,1736278255.2281656,,,243.0,81.0,,0.041666666666666664,324.0,,0.057960644007155636,,,5265.0,,1563.9729115962982,
396,,,2349.0,0.967549273342624,248432,5022.0,1736278258.57358,,,810.0,81.0,,0.1388888888888889,162.0,,0.03225164244475413,,,4860.0,,1567.318325996399,
397,,,1458.0,0.9480740583102788,248560,4698.0,1736278259.2975793,,,1134.0,81.0,,0.19444444444444445,243.0,,0.05171313045328793,,,4455.0,,1568.042325258255,
398,,,810.0,0.9128801431127013,248825,5589.0,1736278261.7225795,,,243.0,81.0,,0.041666666666666664,486.0,,0.08694096601073345,,,5103.0,,1570.4673254489899,
399,,,1296.0,0.9418604651162791,249399,5589.0,1736278266.385878,,,243.0,81.0,,0.041666666666666664,324.0,,0.057960644007155636,,,5265.0,,1575.1306240558624,
400,,,2268.0,0.9658995815899581,249456,4779.0,1736278266.7538793,,,1053.0,81.0,,0.18055555555555555,162.0,,0.033891213389121336,,,4617.0,,1575.498625278473,
401,,,1620.0,0.9529411764705882,249875,5184.0,1736278269.5254498,,,648.0,81.0,,0.1111111111111111,243.0,,0.04686595949855352,,,4941.0,,1578.27019572258,
402,,,2673.0,0.9708407871198569,250048,5589.0,1736278270.725451,,,243.0,81.0,,0.041666666666666664,162.0,,0.028980322003577818,,,5427.0,,1579.4701969623566,
403,,,1458.0,0.9489539748953975,250504,4779.0,1736278273.5630784,,,1053.0,81.0,,0.18055555555555555,243.0,,0.05083682008368201,,,4536.0,,1582.3078243732452,
404,,,1782.0,0.9569740786457415,250966,5670.0,1736278276.82179,,,162.0,81.0,,0.027777777777777776,243.0,,0.04284958561100335,,,5427.0,,1585.566535949707,
405,,,2106.0,0.9634201077199281,251270,4455.0,1736278278.8674474,,,1377.0,81.0,,0.2361111111111111,162.0,,0.036355475763016155,,,4293.0,,1587.6121933460236,
406,,,1296.0,0.9426908834420737,251695,5670.0,1736278281.9606905,,,162.0,81.0,,0.027777777777777776,324.0,,0.05713278081467114,,,5346.0,,1590.7054364681244,
407,,,1458.0,0.9498045669615306,252328,4860.0,1736278288.0207856,,,972.0,81.0,,0.16666666666666666,243.0,,0.04998971405060687,,,4617.0,,1596.765531539917,
408,,,2349.0,0.9670174018615945,252619,4941.0,1736278290.589239,,,891.0,81.0,,0.1527777777777778,162.0,,0.032780250910562525,,,4779.0,,1599.3339848518372,
409,,,2916.0,0.9726484322881921,252659,2997.0,1736278290.847239,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1599.591984987259,
410,,,2187.0,0.9647033347769597,252922,4617.0,1736278292.466849,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1601.2115950584412,
411,,,1215.0,0.9382833270034181,254159,5265.0,1736278303.0351994,,,567.0,81.0,,0.09722222222222222,324.0,,0.06152677554120775,,,4941.0,,1611.7799453735352,
412,,,2511.0,0.969046714774022,254872,5265.0,1736278308.8379066,,,567.0,81.0,,0.09722222222222222,162.0,,0.030763387770603876,,,5103.0,,1617.5826525688171,
413,,,2187.0,0.9647033347769597,255316,4617.0,1736278311.8266842,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1620.5714302062988,
414,,,648.0,0.8869201672307386,255544,5022.0,1736278314.0086825,,,810.0,81.0,,0.1388888888888889,567.0,,0.11288074855663946,,,4455.0,,1622.7534284591675,
415,,,2349.0,0.9670174018615945,255594,4941.0,1736278314.290314,,,891.0,81.0,,0.1527777777777778,162.0,,0.032780250910562525,,,4779.0,,1623.035059928894,
416,,,1296.0,0.9418604651162791,257471,5589.0,1736278326.4396043,,,243.0,81.0,,0.041666666666666664,324.0,,0.057960644007155636,,,5265.0,,1635.1843502521515,
417,,,1863.0,0.9589420654911839,257998,3969.0,1736278329.991032,,,1863.0,81.0,,0.3194444444444444,162.0,,0.040806045340050376,,,3807.0,,1638.7357778549194,
418,,,2592.0,0.9699705232129698,258714,5427.0,1736278336.0141609,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1644.758906841278,
419,,,1296.0,0.9410056271555636,259385,5508.0,1736278340.6631608,,,324.0,81.0,,0.05555555555555555,324.0,,0.05881285169722272,,,5184.0,,1649.4079067707062,
420,,,2106.0,0.9634201077199281,259744,4455.0,1736278342.9857674,,,1377.0,81.0,,0.2361111111111111,162.0,,0.036355475763016155,,,4293.0,,1651.7305133342743,
421,,,1701.0,0.9550478997789241,260033,5427.0,1736278345.3056755,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1654.0504214763641,
422,,,2592.0,0.9699705232129698,260268,5427.0,1736278347.0486753,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1655.7934212684631,
423,,,567.0,0.8937722087151674,260290,5346.0,1736278347.2166753,,,486.0,81.0,,0.08333333333333333,567.0,,0.10604077052552834,,,4779.0,,1655.961421251297,
424,,,2187.0,0.9647033347769597,260300,4617.0,1736278347.274675,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1656.0194208621979,
425,,,1134.0,0.9352976308978698,261109,5022.0,1736278352.8573484,,,810.0,81.0,,0.1388888888888889,324.0,,0.06450328488950827,,,4698.0,,1661.60209441185,
426,,,1377.0,0.9442285714285714,263935,4374.0,1736278375.0610123,,,1458.0,81.0,,0.25,243.0,,0.055542857142857144,,,4131.0,,1683.8057582378387,
427,,,2268.0,0.9658995815899581,265150,4779.0,1736278383.849736,,,1053.0,81.0,,0.18055555555555555,162.0,,0.033891213389121336,,,4617.0,,1692.5944819450378,
428,,,2592.0,0.9699705232129698,265221,5427.0,1736278384.4587343,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1693.2034802436829,
429,,,1539.0,0.9498045669615306,265590,4860.0,1736278387.042389,,,972.0,81.0,,0.16666666666666666,243.0,,0.04998971405060687,,,4617.0,,1695.787134885788,
430,,,2187.0,0.9647033347769597,266133,4617.0,1736278391.6246073,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1700.3693532943726,
431,,,1944.0,0.9605517909002904,266424,4131.0,1736278393.8576458,,,1701.0,81.0,,0.2916666666666667,162.0,,0.03920619554695063,,,3969.0,,1702.6023917198181,
432,,,2430.0,0.968064263322884,267984,5103.0,1736278404.7375605,,,729.0,81.0,,0.125,162.0,,0.031739811912225704,,,4941.0,,1713.4823064804077,
433,,,2187.0,0.9647033347769597,269390,4617.0,1736278414.255556,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1723.0003020763397,
434,,,1944.0,0.9605517909002904,269522,4131.0,1736278415.032556,,,1701.0,81.0,,0.2916666666666667,162.0,,0.03920619554695063,,,3969.0,,1723.7773020267487,
435,,,1863.0,0.9589420654911839,270101,3969.0,1736278419.5804205,,,1863.0,81.0,,0.3194444444444444,162.0,,0.040806045340050376,,,3807.0,,1728.325166463852,
436,,,2835.0,0.9718889269797737,270505,2916.0,1736278422.111184,,,2916.0,81.0,,0.5,81.0,,0.027768255056564963,,,2835.0,,1730.855929851532,
437,,,2592.0,0.9699705232129698,270580,5427.0,1736278422.5131826,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1731.257928609848,
438,,,1215.0,0.9392182532261081,271191,5346.0,1736278427.320076,,,486.0,81.0,,0.08333333333333333,324.0,,0.06059472601458762,,,5022.0,,1736.0648219585419,
439,,,2673.0,0.9708407871198569,273137,5589.0,1736278441.2794158,,,243.0,81.0,,0.041666666666666664,162.0,,0.028980322003577818,,,5427.0,,1750.0241618156433,
440,,,2430.0,0.968064263322884,274086,5103.0,1736278448.215762,,,729.0,81.0,,0.125,162.0,,0.031739811912225704,,,4941.0,,1756.9605078697205,
441,,,1782.0,0.9569740786457415,274363,5670.0,1736278450.9477613,,,162.0,81.0,,0.027777777777777776,243.0,,0.04284958561100335,,,5427.0,,1759.6925072669983,
442,,,891.0,0.9204545454545454,275920,5103.0,1736278462.2388484,,,729.0,81.0,,0.125,405.0,,0.07934952978056427,,,4698.0,,1770.983594417572,
443,,,2430.0,0.968064263322884,276435,5103.0,1736278465.338494,,,729.0,81.0,,0.125,162.0,,0.031739811912225704,,,4941.0,,1774.083240032196,
444,,,1782.0,0.9569740786457415,278339,5670.0,1736278479.414519,,,162.0,81.0,,0.027777777777777776,243.0,,0.04284958561100335,,,5427.0,,1788.1592650413513,
445,,,1053.0,0.9284076882384059,278855,5670.0,1736278484.2634146,,,162.0,81.0,,0.027777777777777776,405.0,,0.07141597601833892,,,5265.0,,1793.0081605911255,
446,,,1053.0,0.9331413289446616,280002,4860.0,1736278493.0913393,,,972.0,81.0,,0.16666666666666666,324.0,,0.06665295206747583,,,4536.0,,1801.836085319519,
447,,,2430.0,0.968064263322884,280030,5103.0,1736278493.2413383,,,729.0,81.0,,0.125,162.0,,0.031739811912225704,,,4941.0,,1801.9860842227936,
448,,,1539.0,0.9521943573667712,281393,5103.0,1736278502.3148744,,,729.0,81.0,,0.125,243.0,,0.04760971786833856,,,4860.0,,1811.0596203804016,
449,,,2916.0,0.9726484322881921,281794,2997.0,1736278505.5721185,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1814.316864490509,
450,,,1620.0,0.9529411764705882,282349,5184.0,1736278509.6673,,,648.0,81.0,,0.1111111111111111,243.0,,0.04686595949855352,,,4941.0,,1818.412045955658,
451,,,1863.0,0.9589420654911839,283304,3969.0,1736278516.31349,,,1863.0,81.0,,0.3194444444444444,162.0,,0.040806045340050376,,,3807.0,,1825.0582358837128,
452,,,2673.0,0.9708407871198569,284195,5589.0,1736278523.6042488,,,243.0,81.0,,0.041666666666666664,162.0,,0.028980322003577818,,,5427.0,,1832.348994731903,
453,,,486.0,0.8767565514622104,284510,5265.0,1736278526.0158675,,,567.0,81.0,,0.09722222222222222,648.0,,0.1230535510824155,,,4617.0,,1834.7606134414673,
454,,,2187.0,0.9647033347769597,285193,4617.0,1736278531.4017537,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1840.146499633789,
455,,,2511.0,0.969046714774022,287194,5265.0,1736278544.7000918,,,567.0,81.0,,0.09722222222222222,162.0,,0.030763387770603876,,,5103.0,,1853.444837808609,
456,,,2835.0,0.9718889269797737,287919,2916.0,1736278549.3251169,,,2916.0,81.0,,0.5,81.0,,0.027768255056564963,,,2835.0,,1858.0698628425598,
457,,,2187.0,0.9647033347769597,288335,4617.0,1736278551.8673716,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1860.6121175289154,
458,,,1458.0,0.9480740583102788,288978,4698.0,1736278555.9061358,,,1134.0,81.0,,0.19444444444444445,243.0,,0.05171313045328793,,,4455.0,,1864.650881767273,
459,,,1701.0,0.9550478997789241,289384,5427.0,1736278558.6048887,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1867.3496346473694,
460,,,1377.0,0.9452423698384201,290815,4455.0,1736278567.9796083,,,1377.0,81.0,,0.2361111111111111,243.0,,0.05453321364452424,,,4212.0,,1876.7243542671204,
461,,,2916.0,0.9726484322881921,291145,2997.0,1736278570.5942593,,,2835.0,81.0,,0.4861111111111111,81.0,,0.027018012008005337,,,2916.0,,1879.3390052318573,
462,,,1296.0,0.9392182532261081,292558,5346.0,1736278580.0455377,,,486.0,81.0,,0.08333333333333333,324.0,,0.06059472601458762,,,5022.0,,1888.7902836799622,
463,,,2592.0,0.9699705232129698,292700,5427.0,1736278580.989539,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1889.734284877777,
464,,,1944.0,0.9605517909002904,292807,4131.0,1736278581.970198,,,1701.0,81.0,,0.2916666666666667,162.0,,0.03920619554695063,,,3969.0,,1890.7149438858032,
465,,,1458.0,0.9480740583102788,293049,4698.0,1736278583.4624372,,,1134.0,81.0,,0.19444444444444445,243.0,,0.05171313045328793,,,4455.0,,1892.207183122635,
466,,,1782.0,0.9569740786457415,294300,5670.0,1736278592.1182184,,,162.0,81.0,,0.027777777777777776,243.0,,0.04284958561100335,,,5427.0,,1900.8629643917084,
467,,,2592.0,0.9699705232129698,294472,5427.0,1736278593.5168524,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1902.2615983486176,
468,,,1701.0,0.9550478997789241,295858,5427.0,1736278604.8299944,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1913.574740409851,
469,,,1377.0,0.9452423698384201,296393,4455.0,1736278608.4875538,,,1377.0,81.0,,0.2361111111111111,243.0,,0.05453321364452424,,,4212.0,,1917.2322998046875,
470,,,1701.0,0.9550478997789241,296486,5427.0,1736278609.1181016,,,405.0,81.0,,0.06944444444444445,243.0,,0.04476787030213707,,,5184.0,,1917.8628475666046,
471,,,1944.0,0.9605517909002904,298829,4131.0,1736278624.4023597,,,1701.0,81.0,,0.2916666666666667,162.0,,0.03920619554695063,,,3969.0,,1933.1471056938171,
472,,,2187.0,0.9647033347769597,299240,4617.0,1736278627.6087773,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1936.3535232543945,
473,,,2025.0,0.9620400558919422,299683,4293.0,1736278630.6765,,,1539.0,81.0,,0.2638888888888889,162.0,,0.03772706101537028,,,4131.0,,1939.4212460517883,
474,,,1539.0,0.9506272764063133,301059,4941.0,1736278640.7103367,,,891.0,81.0,,0.1527777777777778,243.0,,0.04917037636584379,,,4698.0,,1949.455082654953,
475,,,2430.0,0.968064263322884,301196,5103.0,1736278641.8173368,,,729.0,81.0,,0.125,162.0,,0.031739811912225704,,,4941.0,,1950.5620827674866,
476,,,2835.0,0.9718889269797737,301863,2916.0,1736278646.9644954,,,2916.0,81.0,,0.5,81.0,,0.027768255056564963,,,2835.0,,1955.7092413902283,
477,,,2673.0,0.9708407871198569,302019,5589.0,1736278648.0021262,,,243.0,81.0,,0.041666666666666664,162.0,,0.028980322003577818,,,5427.0,,1956.7468721866608,
478,,,2187.0,0.9647033347769597,302421,4617.0,1736278651.3751247,,,1215.0,81.0,,0.20833333333333334,162.0,,0.035080121264616716,,,4455.0,,1960.1198706626892,
479,,,1863.0,0.9589420654911839,303048,3969.0,1736278657.0743515,,,1863.0,81.0,,0.3194444444444444,162.0,,0.040806045340050376,,,3807.0,,1965.819097518921,
480,,,1134.0,0.9331413289446616,303157,4860.0,1736278657.9096146,,,972.0,81.0,,0.16666666666666666,324.0,,0.06665295206747583,,,4536.0,,1966.6543605327606,
481,,,2268.0,0.9658995815899581,303249,4779.0,1736278658.4556136,,,1053.0,81.0,,0.18055555555555555,162.0,,0.033891213389121336,,,4617.0,,1967.200359582901,
482,,,2025.0,0.9620400558919422,303497,4293.0,1736278660.2416148,,,1539.0,81.0,,0.2638888888888889,162.0,,0.03772706101537028,,,4131.0,,1968.9863607883453,
483,,,,,304204,,1736278664.1579008,,,,,,,,,,,,,2.0,1972.902646780014,
484,,,,,305605,,1736278666.8900795,,,,,,,,,,,,,1.0,1975.6348254680634,
485,,,,,305698,,1736278667.06208,,,,,,,,,,,,,2.0,1975.806825876236,
486,,,2592.0,0.9699705232129698,307109,5427.0,1736278669.78308,,,405.0,81.0,,0.06944444444444445,162.0,,0.02984524686809138,,,5265.0,,1978.5278260707855,
487,,,,,307395,,1736278670.3300798,,,,,,,,,,,,,2.0,1979.0748257637024,
488,,,,,307829,,1736278671.1385927,,,,,,,,,,,,,1.0,1979.883338689804,
489,,,,,308595,,1736278672.916592,,,,,,,,,,,,,3.0,1981.661337852478,
490,,,,,308799,,1736278673.3245926,,,,,,,,,,,,,1.0,1982.0693385601044,
491,,,,,309828,,1736278675.4252124,,,,,,,,,,,,,2.0,1984.1699583530426,
492,,,810.0,0.9178470254957507,309922,4941.0,1736278675.6218514,,,891.0,81.0,,0.1527777777777778,405.0,,0.08195062727640631,,,4536.0,,1984.3665974140167,
493,,,,,310599,,1736278676.9354746,,,,,,,,,,,,,2.0,1985.6802206039429,
